,TOI_Diff,P/GP_Diff,A/GP_Diff,G/GP_Diff,HITS/GP_Diff,PIM/GP_Diff,BS/GP_Diff,+/-_Diff
0,0.259999999999998,-0.01200000000000001,0.024999999999999967,-0.036000000000000004,0.548780487804878,-0.29268292682926833,0.23170731707317083,-8
1,1.1799999999999997,-0.11100000000000004,-0.061,-0.05000000000000002,-0.06172839506172845,0.012345679012345623,-0.8641975308641976,-21
2,0.28000000000000114,0.18400000000000005,0.09799999999999998,0.08499999999999996,-0.03828342080889163,-0.07965421426366162,0.36415560358135224,-12
3,2.8999999999999986,0.29300000000000004,0.134,0.15899999999999997,-0.06097560975609756,0.10975609756097561,-0.17073170731707316,-6
4,1.6300000000000008,0.08499999999999996,0.122,-0.037000000000000005,-0.07317073170731714,0.0,-0.7682926829268293,0
5,1.6600000000000001,0.11499999999999999,0.10599999999999998,0.009000000000000008,-0.25785482123510284,-0.027807872878295392,1.2293246659443844,6
6,1.4499999999999993,-0.006000000000000005,0.04199999999999998,-0.04899999999999999,-0.24959428756897106,0.13274910743265173,-0.1598506978253813,-2
7,0.7900000000000027,0.038000000000000034,0.00599999999999995,0.03200000000000003,1.057964468533574,0.10358325805480273,-1.1889491117133393,4
8,3.0500000000000007,0.197,0.10199999999999998,0.094,-0.029090909090909056,0.02181818181818182,0.2436363636363637,23
9,0.10000000000000142,-0.16100000000000003,-0.088,-0.07399999999999998,-0.05268648930620756,-0.12658668057729092,-0.6946617979481831,-1
10,0.22000000000000242,-0.3810000000000001,-0.22599999999999998,-0.15499999999999997,0.11863896416741948,0.1264679313459801,0.20505871725383917,-41
11,0.2699999999999996,-0.08899999999999997,-0.06799999999999995,-0.020999999999999963,0.007969995311767453,0.029848413814658525,0.057352711361150166,9
12,0.4299999999999997,0.05800000000000005,0.061,-0.0040000000000000036,0.15370018975332067,-0.01707779886148006,0.6242884250474383,-34
13,1.4799999999999969,0.05600000000000005,0.07100000000000001,-0.014999999999999958,0.20922256097560976,0.24618902439024393,0.22141768292682928,-3
14,0.7599999999999998,-0.006000000000000005,0.009000000000000008,-0.015000000000000013,0.5773366418527708,-0.22291149710504551,-0.14846980976013235,17
15,0.6000000000000014,0.067,0.032999999999999974,0.035,-0.6813852813852814,0.025454545454545396,-1.8242424242424242,5
16,0.0799999999999983,-0.016000000000000014,-0.06000000000000005,0.043999999999999984,-0.03816083395383474,-0.2887192851824274,-0.21463142218912878,10
17,1.9600000000000009,0.02699999999999997,0.041000000000000036,-0.015,0.007317073170731714,0.1579268292682927,0.275609756097561,-36
18,0.17999999999999972,0.16099999999999998,0.093,0.06799999999999998,0.2963414634146342,-0.02073170731707319,-0.041158536585365835,1
19,1.1400000000000006,0.10399999999999998,-0.0020000000000000018,0.10500000000000004,0.33638211382113803,0.12737127371273715,-1.0904471544715448,7
20,0.15000000000000213,-0.19500000000000006,-0.1459999999999999,-0.049000000000000016,-0.13414634146341475,0.14634146341463422,0.5609756097560974,-29
21,3.2399999999999984,0.21900000000000003,0.14600000000000002,0.07299999999999998,0.012195121951219523,-0.18292682926829268,0.060975609756097615,24
22,1.1099999999999994,0.02400000000000002,0.01200000000000001,0.01200000000000001,-0.14634146341463417,0.024390243902439046,-0.35365853658536583,14
23,0.4499999999999993,0.15500000000000003,0.011999999999999955,0.14400000000000002,-0.1548076923076923,0.0346153846153846,-0.17980769230769234,-16
24,0.0799999999999983,0.11699999999999999,0.043999999999999984,0.07200000000000004,0.2852391510928096,-0.020589166930630343,-0.10500475134621479,-6
25,0.25,-0.14100000000000007,-0.122,-0.019000000000000017,-0.20089786756453432,-0.02581369248035914,-0.4601571268237936,-9
26,1.0999999999999979,-0.20700000000000007,-0.06099999999999994,-0.14699999999999996,-0.02439024390243899,0.04878048780487804,-0.13414634146341461,-19
27,0.3000000000000007,-0.05399999999999999,0.02200000000000002,-0.076,-0.1352720450281426,0.030581613508442795,-1.0275797373358349,4
28,0.25,0.14600000000000002,0.10500000000000001,0.03999999999999998,-0.25366422385076604,0.0406395736175883,-0.5701199200532978,9
29,1.049999999999999,0.16799999999999998,0.10400000000000004,0.065,-0.11688311688311692,0.0,-0.27272727272727276,-3
30,0.7000000000000028,0.1359999999999999,0.30999999999999994,-0.17500000000000002,0.7734335839598998,-0.09273182957393478,-0.6265664160401002,-2
31,0.3200000000000003,-0.28500000000000003,-0.044999999999999984,-0.24,-0.006022282445046656,-0.09244203553146646,-0.16651610960554053,-15
32,0.3099999999999987,0.02400000000000002,-0.01200000000000001,0.03699999999999998,-0.03757415952537907,0.010547132498352013,0.043506921555702016,16
33,1.0,0.23199999999999987,0.08800000000000008,0.14500000000000002,-0.2664207938180543,0.22427116262732705,-1.0335440814892871,1
34,0.9700000000000024,-0.183,-0.06099999999999997,-0.12199999999999998,-0.30487804878048785,0.14634146341463417,0.012195121951219523,-33
35,0.28000000000000114,0.10999999999999999,0.119,-0.009000000000000008,0.13297150610583441,-0.1399496026361698,-0.11378174064741231,14
36,1.7799999999999994,0.0040000000000000036,-0.165,0.168,-0.3382352941176471,-0.006722689075630228,-0.6470588235294117,-11
37,0.3200000000000003,0.10499999999999993,0.10900000000000004,-0.0050000000000000044,0.14729729729729746,-0.04695945945945945,-0.48783783783783785,-11
38,0.870000000000001,-0.06999999999999995,0.03899999999999998,-0.10800000000000001,0.1547767301191959,-0.14979541006938266,0.2716598470023128,15
39,0.7799999999999976,0.19099999999999995,0.20300000000000007,-0.01200000000000001,0.06253908692933086,0.28924327704815506,0.17229518449030645,26
40,0.0600000000000005,-0.17400000000000004,-0.193,0.01899999999999999,-0.11128775834658189,0.12559618441971385,-0.4085850556438792,-8
41,0.21999999999999886,-0.04799999999999993,0.19000000000000006,-0.239,0.2141463414634145,0.20666666666666667,-0.0663414634146342,4
42,2.820000000000002,0.06700000000000006,0.010000000000000009,0.058000000000000024,0.4479743515010201,0.5345380355581463,0.1501020110754882,-17
43,0.2699999999999996,0.04600000000000004,0.06699999999999995,-0.01999999999999999,0.10182926829268302,0.034756097560975585,1.4768292682926827,21
44,0.8400000000000034,-0.04899999999999993,0.07299999999999995,-0.12199999999999994,-0.35365853658536583,-0.09756097560975607,-0.3048780487804878,-31
45,0.6999999999999993,-0.05700000000000005,-0.0030000000000000027,-0.05299999999999999,0.03527336860670194,0.06862273528940199,-0.3283629950296617,-20
46,0.6099999999999994,-0.254,-0.20800000000000002,-0.045999999999999985,-0.09059233449477366,0.11466582198289521,-1.0174216027874565,-34
47,1.3200000000000003,0.28500000000000003,0.12900000000000006,0.15699999999999997,0.07976268951878707,-0.1473302570863546,0.10415293342122611,3
48,1.5500000000000007,0.021999999999999964,-0.014999999999999958,0.037000000000000005,-0.025757575757575757,0.2689393939393939,-0.025757575757575757,0
49,0.4499999999999993,-0.254,-0.18899999999999997,-0.065,-0.10636277302943964,-0.04131054131054129,-0.11918328584995247,-11
50,0.8500000000000014,0.02400000000000002,-0.061,0.08500000000000002,-0.2926829268292682,-0.14634146341463417,-0.573170731707317,5
51,2.0500000000000007,-0.07299999999999995,-0.061000000000000054,-0.011999999999999997,-0.2560975609756097,-0.18292682926829268,0.6585365853658537,24
52,0.3100000000000005,-0.16400000000000003,-0.09899999999999998,-0.064,-0.40228064618308523,-0.02343997465948683,-0.5061767500791892,-5
53,2.3500000000000014,0.05500000000000005,0.04799999999999999,0.007000000000000006,-0.12708600770218226,0.008985879332477548,0.01925545571245188,-15
54,3.299999999999997,0.383,0.09400000000000008,0.289,0.18230143839899937,0.24953095684803,-0.19574734208880545,9
55,1.5199999999999996,0.04800000000000004,-0.046999999999999986,0.094,0.0015432098765432167,0.28086419753086417,1.828703703703704,15
56,0.5500000000000007,-0.48599999999999993,-0.426,-0.059,0.3905565978736709,-0.1163227016885553,1.2198248905565978,-39
57,0.1700000000000017,-0.2809999999999999,-0.23099999999999998,-0.048000000000000015,0.04878048780487804,0.19512195121951226,0.426829268292683,-6
58,2.25,0.19100000000000006,0.131,0.06,0.1655052264808361,0.006271777003484247,-1.1916376306620209,5
59,0.509999999999998,0.239,0.14400000000000002,0.09599999999999997,-0.3481456732375543,-0.10992315402606082,-0.1837621115937187,19
60,0.3299999999999983,0.242,0.17000000000000004,0.07200000000000001,0.12352941176470589,-0.12205882352941178,-1.013970588235294,15
61,1.7300000000000004,0.11099999999999999,-0.04999999999999999,0.16099999999999998,-0.16049382716049382,0.0,0.16049382716049387,-9
62,2.0,-0.028000000000000025,0.03999999999999998,-0.067,0.04071969696969702,-0.07670454545454541,-1.381155303030303,-3
63,0.9199999999999999,-0.030999999999999917,-0.064,0.03400000000000003,-0.34260106091092,-0.5052130967623926,-2.1737698920797515,-8
64,0.4400000000000013,0.18599999999999994,0.11599999999999999,0.07,0.02811112937695215,-0.07003123458819663,0.002137103402926166,21
65,0.6699999999999999,-0.007000000000000006,0.09700000000000003,-0.10400000000000001,0.20650932622763607,-0.07765511990864105,-0.1596878568709555,-23
66,1.879999999999999,0.139,0.07799999999999996,0.061,0.40223556890223555,0.30997664330997665,0.15899232565899235,13
67,1.2300000000000004,-0.03999999999999998,0.05099999999999999,-0.091,0.5528404344193819,0.3391812865497075,-0.5582706766917294,-4
68,3.4400000000000013,0.30499999999999994,0.256,0.04899999999999999,-0.024390243902439046,-0.04878048780487804,0.14634146341463417,23
69,1.5400000000000027,0.19399999999999995,0.029000000000000026,0.16499999999999998,0.11232349165596922,-0.01347881899871628,0.7586649550706033,28
70,0.23000000000000043,-0.018000000000000016,0.064,-0.08199999999999999,-0.06708369283865401,0.07937877480586711,0.9855478861087144,-3
71,2.1999999999999993,-0.10399999999999987,-0.07700000000000007,-0.027000000000000024,0.1450230718523402,-0.3286090969017798,-0.1354647330257086,9
72,0.5700000000000003,0.08499999999999996,-0.09600000000000003,0.18100000000000002,0.010616438356164437,-0.06404109589041096,-0.8393835616438357,4
73,0.6500000000000021,-0.020999999999999963,0.0030000000000000027,-0.025000000000000022,0.13051750380517513,0.09170471841704719,-1.563926940639269,-11
74,0.3999999999999986,0.04200000000000004,-0.05299999999999999,0.09400000000000003,0.04166666666666666,0.03076923076923077,0.375,13
75,0.3000000000000007,0.04800000000000004,0.03300000000000003,0.016000000000000014,0.21820987654320995,-0.1929012345679012,-0.0817901234567901,-3
76,1.2199999999999989,0.138,0.144,-0.00599999999999995,0.22570654277971347,-0.20557491289198604,-0.6767324816105303,-18
77,0.0400000000000027,-0.031000000000000028,-0.02899999999999997,-0.001999999999999974,-0.04878048780487809,-0.1053899427883167,-1.0365853658536586,-12
78,1.4500000000000028,0.22799999999999998,0.17500000000000004,0.05200000000000002,0.4647696476964771,0.04761904761904767,0.20867208672086734,13
79,1.83,0.16399999999999992,0.010999999999999954,0.15299999999999997,-0.21677018633540368,0.45175983436853007,-1.2596273291925466,5
80,0.9600000000000009,-0.2310000000000001,-0.20699999999999996,-0.02300000000000002,0.08846153846153848,-0.055288461538461564,-0.00528846153846152,-2
81,2.3000000000000007,0.43100000000000005,0.21699999999999997,0.21400000000000002,0.039747064137308025,-0.11863896416741948,0.0027100271002709897,22
82,1.5500000000000007,-0.12700000000000006,-0.10299999999999998,-0.02400000000000002,-0.3649825783972125,-0.02308362369337974,-1.3649825783972123,-20
83,1.0799999999999983,0.15900000000000003,0.07399999999999995,0.08500000000000002,-0.14634146341463428,0.18292682926829273,-0.9146341463414634,8
84,1.1700000000000017,-0.04799999999999999,-0.018000000000000016,-0.03,-0.006876074386622744,0.21097046413502107,-0.47601187685575863,-24
85,0.3200000000000003,0.19899999999999995,0.157,0.04200000000000004,-0.06718597857838371,-0.07124310288867247,-0.27231418370658883,8
86,0.6499999999999986,-0.22699999999999998,-0.10800000000000004,-0.11999999999999998,0.2522172949002217,0.10753880266075388,1.264412416851441,-5
87,0.07000000000000028,-0.18599999999999994,-0.14099999999999996,-0.04500000000000004,0.1404697380307136,-0.12165010538994278,0.21454381210478768,-45
88,3.950000000000003,-0.019999999999999962,0.017000000000000015,-0.03699999999999999,0.0821377331420372,0.062410329985652824,0.14311334289813482,25
89,0.34999999999999964,0.017000000000000015,-0.057999999999999996,0.07599999999999998,0.4138813610358325,0.3876844323998795,-0.07994579945799463,1
90,0.08999999999999986,0.08100000000000007,0.08899999999999997,-0.008000000000000007,0.04878048780487809,-0.0641025641025641,0.8180112570356473,7
91,1.8499999999999979,0.18300000000000005,0.21900000000000003,-0.03699999999999998,-0.12195121951219506,-0.12195121951219512,-0.012195121951219523,14
92,0.5400000000000027,0.02299999999999991,-0.01100000000000001,0.034999999999999976,-0.4024390243902439,0.04695121951219511,-0.15243902439024393,-32
93,0.370000000000001,0.18599999999999994,0.16899999999999998,0.017000000000000015,-0.011434511434511407,-0.1704781704781705,-0.16528066528066526,4
94,1.240000000000002,-0.118,-0.03300000000000003,-0.08499999999999999,0.23384615384615381,-0.011282051282051286,0.5938461538461539,-9
95,1.8000000000000007,0.359,0.30800000000000005,0.052000000000000005,0.08974358974358976,0.03846153846153849,0.8974358974358975,30
96,0.4499999999999993,-0.09200000000000008,0.10999999999999999,-0.20300000000000007,-0.09599749843652283,0.47185741088180116,-0.42933083176985615,14
97,0.20000000000000284,0.14800000000000002,0.02799999999999997,0.119,0.2518605562083822,0.10282021151586368,-0.8785742264003134,3
98,0.5599999999999987,-0.10299999999999998,0.07700000000000007,-0.18,-0.2807017543859649,0.03748006379585328,-0.06858054226475274,-20
99,0.019999999999999574,-0.137,-0.08700000000000002,-0.04999999999999999,0.14375,-0.04375000000000001,-0.246875,-9
100,2.1499999999999986,0.186,0.01699999999999996,0.16999999999999998,-0.03052503052503086,-0.3656898656898657,-2.37973137973138,1
101,0.14999999999999858,0.31,0.24199999999999997,0.069,0.14542682926829276,0.010365853658536595,-0.44207317073170727,40
102,1.0900000000000034,0.05099999999999999,0.09099999999999997,-0.04000000000000001,-0.3832317073170731,-0.20213414634146343,0.238719512195122,-2
103,0.16999999999999815,-0.025000000000000022,-0.10999999999999993,0.08599999999999997,0.0,0.30487804878048785,-0.36585365853658536,-5
104,2.1999999999999993,-0.02400000000000002,0.07800000000000001,-0.09999999999999998,0.1419753086419753,0.024691358024691357,0.5123456790123457,-26
105,3.0599999999999987,0.04699999999999993,-0.0030000000000000027,0.04999999999999999,0.9623376623376624,0.07272727272727275,0.5857142857142857,8
106,1.7000000000000028,0.29700000000000004,0.10100000000000003,0.196,-0.26807095343680687,-0.3232815964523281,-1.3656319290465628,0
107,0.6700000000000017,-0.07000000000000006,-0.04800000000000004,-0.02100000000000002,-0.045394736842105265,-0.07697368421052633,-0.6953947368421053,7
108,1.2700000000000014,0.19599999999999995,0.065,0.13100000000000003,-0.8195631528964863,-0.008547008547008517,-1.251661918328585,13
109,2.429999999999998,0.23299999999999998,0.12799999999999997,0.10500000000000001,-0.01417721518987336,-0.4931645569620253,-1.0141772151898734,0
110,3.219999999999999,-0.15800000000000003,-0.14799999999999996,-0.011000000000000003,0.22792022792022792,0.13200379867046536,0.6894586894586894,-18
111,1.1799999999999997,0.244,0.13,0.11399999999999999,-0.04019873532068652,-0.17434507678410116,-0.07678410117434506,24
112,0.3199999999999985,0.18000000000000005,0.15099999999999997,0.02999999999999997,-0.34237804878048794,-0.21524390243902436,-0.5253048780487806,25
113,0.08000000000000185,-0.08899999999999997,0.02300000000000002,-0.11299999999999999,-0.009790450017176378,-0.4642734455513569,-0.765888010992786,6
114,0.3099999999999987,0.05600000000000005,0.129,-0.07399999999999998,0.06382641748495399,0.011719987329743414,0.3321191004117834,-20
